-44.671,-71.938,-56.285,-69.773,-35.308,-36.161,-54.771,-51.967,-77.495,-49.218,-56.607,-60.199,-38.716,-48.412,-55.529,-41.612,-39.465,-68.045,-68.187,-56.106,-60.933,-45.24,-46.107,-53.525,-54.417,-75.332,-47.546,-49.625,-45.589,-65.99,-45.914,-54.665,-75.288,-43.091,-40.715,-83.429,-63.31,-31.983,-48.071,-32.378,-76.561,-50.571,-61.132,-49.197,-31.358,-48.563,-45.47,-42.862,-57.196,-52.077
-53.54,-67.529,-60.948,-54.915,-50.559,-52.773,-50.285,-79.588,-56.285,-55.173,-56.994,-49.49,-44.89,-35.382,-44.131,-45.961,-40.331,-39.996,-58.466,-43.14,-61.013,-35.843,-84.736,-63.343,-43.302,-52.413,-37.073,-55.455,-64.776,-74.358,-54.862,-41.774,-65.173,-70.262,-62.015,-70.406,-28.208,-72.495,-44.394,-48.084,-43.62,-69.563,-44.571,-23.435,-54.442,-77.332,-59.099,-26.333,-47.114,-62.963
-46.157,-72.798,-57.39,-64.777,-76.607,-30.199,-62.551,-55.025,-46.498,-39.672,-42.055,-38.306,-69.596,-25.805,-61.991,-42.505,-47.385,-74.902,-44.416,-55.358,-61.135,-53.806,-53.403,-54.52,-60.072,-50.61,-66.736,-70.958,-51.322,-59.438,-37.401,-61.854,-40.935,-46.856,-53.569,-55.459,-75.047,-39.242,-49.599,-80.646,-48.383,-51.316,-78.36,-41.307,-45.784,-54.559,-81.396,-41.895,-85.036,-28.698
-79.551,-38.018,-57.522,-48.067,-65.593,-46.884,-48.697,-46.005,-51.134,-53.025,-50.098,-68.911,-64.626,-52.631,-62.069,-27.48,-62.795,-46.043,-28.911,-75.269,-55.804,-29.75,-53.907,-57.422,-44.686,-38.363,-68.064,-50.192,-49.753,-77.55,-50.857,-50.747,-36.46,-46.142,-38.34,-37.463,-65.435,-58.146,-51.937,-51.217,-59.7,-44.371,-28.896,-53.791,-55.341,-53.203,-82.84,-31.428,-39.712,-81.836
-58.718,-82.057,-25.737,-47.836,-69.579,-67.271,-71.315,-56.777,-51.534,-73.053,-52.307,-53.957,-29.744,-45.519,-56.852,-29.751,-51.28,-42.015,-44.788,-58.671,-81.812,-55.95,-46.643,-50.057,-57.015,-43.326,-43.553,-62.718,-42.919,-67.295,-82.166,-45.026,-47.89,-85.705,-53.806,-40.761,-36.569,-62.267,-51.746,-36.159,-53.788,-48.668,-46.5,-50.159,-59.221,-52.628,-90.965,-51.797,-47.801,-36.692
-95.946,-49.566,-48.62,-59.861,-30.633,-59.137,-43.424,-62.53,-54.415,-58.214,-52.194,-41.937,-73.664,-50.376,-56.569,-63.161,-51.304,-72.664,-58.471,-70.162,-41.611,-85.579,-81.181,-52.88,-53.089,-50.357,-75.602,-67.702,-54.412,-33.014,-36.128,-76.804,-39.182,-56.833,-45.844,-57.145,-35.185,-68.224,-39.419,-48.541,-44.646,-59.336,-55.416,-68.352,-45.059,-80.237,-45.573,-45.356,-49.815,-55.226
-41.314,-67.019,-43.003,-47.932,-57.241,-66.571,-48.37,-38.193,-87.627,-54.034,-62.652,-66.365,-85.895,-44.895,-60.034,-42.966,-77.232,-60.965,-54.709,-54.319,-51.048,-59.059,-40.135,-45.169,-39.01,-35.433,-33.775,-48.631,-53.924,-49.782,-56.989,-59.025,-89.784,-80.451,-63.364,-57.199,-63.717,-70.64,-48.009,-53.64,-69.418,-64.689,-58.945,-45.015,-53.33,-51.457,-28.519,-52.266,-49.595,-72.003
-36.573,-73.223,-48.695,-55.191,-58.797,-53.551,-54.842,-63.919,-51.767,-53.533,-60.832,-61.943,-58.976,-48.37,-62.885,-64.291,-56.558,-66.102,-69.284,-48.359,-53.299,-87.713,-24.968,-64.368,-49.707,-50.578,-74.559,-45.673,-40.464,-37.824,-41.608,-50.237,-59.218,-56.863,-67.673,-43.58,-51.883,-93.495,-32.145,-44.247,-43.913,-61.645,-34.334,-71.75,-45.574,-60.889,-26.382,-49.379,-71.479,-63.183
-48.355,-46.334,-28.223,-52.359,-41.351,-30.964,-56.24,-33.875,-39.51,-72.651,-35.073,-77.505,-53.195,-47.272,-36.779,-77.026,-71.625,-71.108,-81.384,-50.446,-42.693,-45.385,-63.429,-49.053,-54.213,-57.225,-79.433,-63.267,-36.77,-81.146,-43.43,-37.585,-47.594,-80.032,-76.419,-38.312,-74.422,-59.506,-50.706,-49.108,-70.054,-53.084,-49.81,-51.717,-69.882,-76.114,-78.178,-63.135,-48.92,-63.051
-45.33,-60.595,-31.026,-59.071,-79.855,-42.154,-48.634,-86.405,-72.632,-65.785,-57.718,-58.126,-55.693,-49.941,-49.978,-79.522,-46.026,-83.88,-50.49,-58.003,-68.118,-78.272,-26.182,-59.632,-41.113,-41.676,-76.144,-70.796,-45.529,-64.701,-69.771,-107.44,-55.248,-90.156,-51.725,-46.51,-56.613,-50.428,-53.243,-51.237,-82.463,-72.579,-29.457,-30.247,-46.584,-72.443,-64.214,-50.868,-56.437,-42.044
