-33.98,-12.742,-60.042,-27.372,-60.614,-30.993,-26.547,-20.857,-48.553,-17.89,-37.988,-18.901,-25.223,-32.029,-26.842,-9.4333,-23.93,-62.986,-53.198,-35.434,-40.855,-58.951,-66.431,-18.058,-31.43,-35.447,-5.553,-20.986,-11.888,-25.665,-84.547,-16.171,-127.38,-46.102,-16.267,-28.503,-30.349,-7.7332,-42.404,-17.118,-19.803,-26.935,-18.988,-28.757,-29.819,-20.261,-71.186,-6.5114,-115.43,-3.1911
-44.567,-2.1362,-48.907,-19.754,-40.482,-43.554,-24.084,-24.513,-31.597,-28.579,-4.6054,-19.359,-24.279,-38.379,-24.93,-30.098,-14.66,-41.889,-115.2,-18.851,-43.416,-63.608,-68.719,-11.278,-24.968,-32.648,-7.9945,-14.171,-10.354,-25.935,-75.146,-40.959,-163.69,-31.671,-11.745,-35.667,-18.9,-3.6583,-30.463,-4.9527,-21.467,-19.473,-19.948,-37.446,-24.534,-21.325,-42.946,-6.3624,-78.259,-11.306
-41.272,-2.0357,-48.929,-25.533,-30.16,-37.569,-10.438,-40.378,-29.809,-15.566,-4.1529,-25.887,-18.893,-27.679,-31.236,-9.3596,-21.753,-34.476,-84.416,-11.493,-42.553,-50.341,-70.769,-13.875,-27.723,-39.479,-5.4825,-14.37,-14.89,-32.514,-76.865,-27.736,-123.51,-24.371,-25.186,-28.393,-28.32,-2.6897,-20.381,-14.146,-18.12,-28.923,-13.4,-16.626,-27.451,-18.943,-21.346,-13.722,-69.77,-2.985
-40.649,-11.436,-43.169,-15.308,-32.592,-45.751,-39.204,-40.267,-24.851,-22.332,-37.099,-41.424,-15.516,-37.281,-16.739,-27.706,-25.517,-30.471,-65.69,-7.5687,-40.273,-60.126,-64.683,-14.879,-30.072,-31.772,-5.4266,-18.243,-14.453,-17.885,-81.462,-20.77,-117.85,-22.013,-30.852,-25.614,-21.28,-12.901,-22.973,-7.0796,-18.156,-52.214,-10.054,-21.693,-20.273,-15.543,-28.839,-8.9309,-88.945,-7.822
-39.934,-1.9714,-59.013,-25.021,-44.226,-31.56,-47.301,-19.937,-29.89,-12.999,-3.6513,-20.179,-16.187,-29.119,-16.511,-56.851,-36.126,-30.021,-87.166,-18.207,-52.426,-44.943,-57.94,-23.761,-17.241,-30.252,-10.655,-18.124,-13.816,-19.783,-75.434,-26.146,-123.12,-40.773,-15.225,-23.798,-30.911,-7.3606,-33.79,-17.265,-13.275,-48.45,-9.3413,-36.134,-17.243,-24.483,-37.067,-15.065,-73.901,-5.3018
-42.071,-1.8896,-37.642,-20.362,-22.559,-26.491,-33.971,-27.352,-29.415,-9.3045,-3.3966,-41.352,-20.617,-53.155,-26.197,-80.728,-12.62,-43.5,-116.35,-21.065,-47.7,-23.019,-72.716,-15.771,-18.191,-38.453,-2.7055,-13.116,-19.808,-23.022,-75.946,-63.416,-102.08,-36.577,-15.919,-21.981,-31.907,-8.5699,-40.505,-9.921,-29.418,-17.148,-22.385,-34.875,-28.321,-41.043,-37.682,-12.069,-71.368,-7.3165
-32.816,-9.0463,-37.638,-16.666,-27.908,-25.715,-42.335,-57.323,-30.589,-12.371,-6.0294,-25.668,-9.5031,-36.534,-38.868,-11.769,-33.446,-33.015,-126.24,-16.058,-59.802,-43.917,-63.989,-24.579,-13.623,-52.997,-12.869,-14.137,-8.377,-37.332,-82.159,-63.621,-86.662,-31.7,-13.981,-22.914,-32.321,-13.059,-35.363,-13.339,-8.5299,-35.803,-22.193,-71.973,-28.362,-16.871,-45.104,-12.919,-58.885,-2.6611
-30.741,-1.8207,-12.963,-10.987,-29.08,-22.047,-44.544,-26.881,-32.096,-19.529,-11.516,-28.462,-14.141,-28.052,-20.131,-6.5085,-33.7,-31.161,-125.16,-12.731,-52.399,-32.864,-67.399,-16.59,-24.835,-40.974,-11.312,-8.817,-10.916,-57.75,-97.96,-36.222,-98.291,-29.213,-16.018,-18.079,-17.944,-12.834,-29.685,-6.7968,-22.468,-56.702,-18.042,-66.764,-28.272,-28.997,-22.963,-6.4395,-63.408,-2.5613
-27.965,-1.7758,-13.87,-17.062,-11.574,-27.761,-54.414,-45.893,-32.759,-15.512,-2.8877,-28.289,-26.103,-29.259,-31.666,-3.8027,-11.12,-23,-82.071,-4.4971,-36.035,-49.913,-61.438,-15.182,-15.702,-42.45,-5.3115,-15.545,-9.3772,-16.696,-90.921,-49.946,-135.47,-28.079,-24.144,-19.918,-24.536,-14.696,-49.791,-6.6722,-19.755,-26.134,-15.779,-24.289,-21.878,-29.347,-22.377,-8.3364,-70.761,-5.1096
-32.112,-12.007,-24.179,-19.51,-36.959,-31.556,-63.442,-29.625,-27.273,-9.3289,-17.085,-36.365,-18.69,-27.986,-42.24,-14.024,-31.432,-16.849,-78.86,-11.202,-44.053,-29.776,-66.39,-18.552,-15.02,-53.027,-2.5681,-13.199,-13.44,-40.206,-87.812,-23.141,-101.5,-27.731,-13.139,-25.737,-17.076,-17.073,-21.685,-6.5537,-24.016,-90.398,-16.01,-99.863,-25.365,-23.122,-29.498,-17.327,-67.933,-5.0682
-36.97,-1.7809,-48.544,-22.074,-26.823,-22.626,-70.018,-40.254,-18.943,-9.4,-5.5151,-52.877,-26.471,-17.864,-36.712,-6.2317,-18.997,-17.973,-93.823,-8.7759,-90.16,-46.466,-66.955,-16.657,-23.653,-40.784,-2.47,-9.4304,-9.3289,-52.26,-82.206,-22.358,-112,-41.907,-16.793,-25.831,-18.874,-11.38,-19.071,-7.93,-36.721,-58.931,-20.424,-53.229,-26.954,-23.714,-23.998,-11.06,-57.218,-2.3354
